"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0004866","endopeptidase inhibitor activity","42/2663","189/21059",0.000168816390855272,0.00208388405055755,0.00164326085043049,"ANOS1/TIMP2/LXN/TIMP3/PAPLN/CST3/TIMP1/WFDC1/TFPI2/SERPINE1/SPOCK2/SLCO1B3/COL7A1/WFDC3/SERPINB6/SERPINF1/SPINK5/CRB2/SERPING1/SERPINH1/SPOCK1/CAST/GBP5/CD109/GBP2/SERPINI1/SERPINB7/SERPINB8/SERPINB12/SPINT2/COL4A3/WFIKKN2/A2M/ANXA2/PROS1/SERPINA3/SERPINB2/SERPINB13/COL28A1/HMSD/C4B/C4A",42
"GO:0072341","modified amino acid binding","24/2663","88/21059",0.000173676519457706,0.00212107068444093,0.00167258462187713,"SCIN/SYT7/GSDMB/SLC46A1/NOX4/CPNE6/GPR143/RS1/FOLR1/SYT10/SYT6/TLN1/SYTL2/MFGE8/SYT2/GSDMC/JPH2/ANXA5/AXL/CAVIN2/SYT9/ANXA2/ANXA6/CPNE1",24
"GO:0015347","sodium-independent organic anion transmembrane transporter activity","8/2663","15/21059",0.000182125740629941,0.00217792031503305,0.00171741378225602,"SLCO1A2/SLCO4A1/SLCO1B3/SLCO5A1/SLCO1C1/SLCO4C1/SLCO2A1/SLC22A6",8
"GO:0051371","muscle alpha-actinin binding","8/2663","15/21059",0.000182125740629941,0.00217792031503305,0.00171741378225602,"PDLIM1/PDLIM2/PALLD/PDLIM4/PDLIM5/SYNPO2/PDLIM7/NRAP",8
"GO:0048407","platelet-derived growth factor binding","7/2663","12/21059",0.000227151822454953,0.00264458402308103,0.00208540460283301,"PDGFB/COL1A1/COL5A1/COL2A1/COL1A2/COL4A1/PDGFA",7
"GO:0004675","transmembrane receptor protein serine/threonine kinase activity","9/2663","19/21059",0.000228060817321447,0.00264458402308103,0.00208540460283301,"LTBP1/TGFBR3/LTBP4/ENG/ACVR2B/ACVR1C/BMPR1B/TGFBR2/SOSTDC1",9
"GO:0099095","ligand-gated monoatomic anion channel activity","9/2663","19/21059",0.000228060817321447,0.00264458402308103,0.00208540460283301,"CFTR/GABRA1/GLRA2/GABRA4/GABRG2/GLRA3/GABRA6/GABRA2/GABRG1",9
"GO:0005242","inward rectifier potassium channel activity","11/2663","27/21059",0.000241130021049703,0.00275149148974708,0.00216970720812625,"ABCC8/KCNN2/KCNN1/KCNJ2/KCNK1/KCNN3/KCNJ16/KCNJ15/KCNJ3/KCNH7/KCNJ11",11
"GO:0005516","calmodulin binding","46/2663","216/21059",0.000242073728627574,0.00275149148974708,0.00216970720812625,"SYT7/FAS/KCNQ1/ATP2B4/CNN2/MYLK/KCNN2/CACNA1S/ITPKC/NOS1/RGS1/MYH9/SLC8A3/EEA1/EEF2K/KCNN4/KCNN1/TRPV4/CNN3/CALD1/PDE1B/MYO1B/CNN1/MYH11/MYO1G/UNC13C/SLC24A4/IQGAP1/KCNN3/PLCB3/CACNA1C/PDE1C/ADCY8/ATP2B2/MYO1E/ADCY1/PHKG1/GEM/MYO5B/ARPP21/GRIN1/PCP4/SCN5A/KCNQ3/RYR1/MYO1C",46
"GO:0061134","peptidase regulator activity","52/2663","253/21059",0.000251588038036575,0.00283159870260772,0.00223287629217187,"ANOS1/TIMP2/FBLN1/LXN/TIMP3/PAPLN/CST3/TIMP1/WFDC1/TGFB1/TFPI2/CAV1/NOD1/PCOLCE/SERPINE1/SPOCK2/SLCO1B3/COL7A1/WFDC3/SERPINB6/SERPINF1/SPINK5/CTSV/CRB2/SERPING1/SERPINH1/SPOCK1/CAST/GBP5/CD109/GBP2/NLRP3/SERPINI1/AIM2/PCOLCE2/SERPINB7/SERPINB8/SERPINB12/NKX3-1/SPINT2/COL4A3/WFIKKN2/A2M/ANXA2/PROS1/SERPINA3/SERPINB2/SERPINB13/COL28A1/HMSD/C4B/C4A",52
"GO:0005231","excitatory extracellular ligand-gated monoatomic ion channel activity","14/2663","41/21059",0.000322451240310119,0.00341116943747854,0.00268990071174724,"CHRNA3/P2RX5/P2RX6/CHRNA4/GLRA2/P2RX3/CHRNB4/CHRNA2/GLRA3/CHRNA6/HTR3B/CHRFAM7A/CHRNA9/CHRNA7",14
"GO:0003953","NAD+ nucleosidase activity","8/2663","16/21059",0.00032388281244352,0.00341116943747854,0.00268990071174724,"CD38/BST1/IL1R1/IL1RL2/IL18R1/TLR4/IL1RAPL1/IL1RAP",8
"GO:0008191","metalloendopeptidase inhibitor activity","8/2663","16/21059",0.00032388281244352,0.00341116943747854,0.00268990071174724,"TIMP2/LXN/TIMP3/TIMP1/SPOCK2/SPOCK1/COL4A3/WFIKKN2",8
"GO:0016641","oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor","8/2663","16/21059",0.00032388281244352,0.00341116943747854,0.00268990071174724,"MAOB/LOX/LOXL1/LOXL2/LOXL4/RNLS/MAOA/DDO",8
"GO:0034483","heparan sulfate sulfotransferase activity","8/2663","16/21059",0.00032388281244352,0.00341116943747854,0.00268990071174724,"HS3ST1/HS3ST2/HS6ST1/HS3ST3A1/NDST3/HS3ST4/HS6ST3/HS3ST5",8
"GO:0050135","NAD(P)+ nucleosidase activity","8/2663","16/21059",0.00032388281244352,0.00341116943747854,0.00268990071174724,"CD38/BST1/IL1R1/IL1RL2/IL18R1/TLR4/IL1RAPL1/IL1RAP",8
"GO:0061809","NAD+ nucleotidase, cyclic ADP-ribose generating","8/2663","16/21059",0.00032388281244352,0.00341116943747854,0.00268990071174724,"CD38/BST1/IL1R1/IL1RL2/IL18R1/TLR4/IL1RAPL1/IL1RAP",8
"GO:0061135","endopeptidase regulator activity","44/2663","207/21059",0.000340631144771026,0.00355495049270125,0.00280328023447926,"ANOS1/TIMP2/LXN/TIMP3/PAPLN/CST3/TIMP1/WFDC1/TFPI2/SERPINE1/SPOCK2/SLCO1B3/COL7A1/WFDC3/SERPINB6/SERPINF1/SPINK5/CRB2/SERPING1/SERPINH1/SPOCK1/CAST/GBP5/CD109/GBP2/NLRP3/SERPINI1/AIM2/SERPINB7/SERPINB8/SERPINB12/SPINT2/COL4A3/WFIKKN2/A2M/ANXA2/PROS1/SERPINA3/SERPINB2/SERPINB13/COL28A1/HMSD/C4B/C4A",44
"GO:0004653","polypeptide N-acetylgalactosaminyltransferase activity","9/2663","20/21059",0.000368246910049625,0.00380853561024297,0.0030032464925811,"GALNT16/GALNT18/GALNT12/GALNT15/GALNT13/GALNT14/GALNTL6/GALNT9/GALNT17",9
"GO:0030215","semaphorin receptor binding","10/2663","24/21059",0.000372599179718979,0.00381914159211953,0.00301160991126242,"SEMA3G/SEMA3B/SEMA3C/SEMA5B/SEMA6A/SEMA5A/SEMA7A/SEMA3D/SEMA3E/SEMA4B",10
"GO:0030414","peptidase inhibitor activity","42/2663","196/21059",0.000383958491811874,0.00390074644778789,0.00307595997166476,"ANOS1/TIMP2/LXN/TIMP3/PAPLN/CST3/TIMP1/WFDC1/TFPI2/SERPINE1/SPOCK2/SLCO1B3/COL7A1/WFDC3/SERPINB6/SERPINF1/SPINK5/CRB2/SERPING1/SERPINH1/SPOCK1/CAST/GBP5/CD109/GBP2/SERPINI1/SERPINB7/SERPINB8/SERPINB12/SPINT2/COL4A3/WFIKKN2/A2M/ANXA2/PROS1/SERPINA3/SERPINB2/SERPINB13/COL28A1/HMSD/C4B/C4A",42
"GO:0043178","alcohol binding","24/2663","93/21059",0.000428003714585104,0.00431007249424298,0.0033987367917192,"PROM1/OSBPL3/TRPC5/SIDT1/CETP/ITPR3/TSPO/CAV1/RBP1/LRAT/TRPC6/STRA6/RBP4/RBP5/SYT2/PLCL2/ABCG1/RBP7/STARD5/ADAP2/MINAR2/CYP27C1/APOD/ANXA6",24
"GO:0015368","calcium:monoatomic cation antiporter activity","7/2663","13/21059",0.000438377654829678,0.00437615258908235,0.00345084469705742,"SLC8B1/SLC8A3/SLC24A4/SLC24A2/SLC24A3/SLC24A5/SLC30A10",7
"GO:0016247","channel regulator activity","33/2663","144/21059",0.000448944596941665,0.00444300342490545,0.00350356037540683,"CFTR/MCUB/ATP2B4/SRI/CACNG5/STX7/NOS1/FXYD5/CAV1/GPLD1/KCNS1/CRISP1/WNK4/DPP6/LRRC52/GRM2/KCNV1/GEM/PACSIN3/PRKCB/STIM1/ADRB2/KCNAB1/KCNAB3/KCNS3/ANKRD36C/CHRNA7/SCN4B/KCNE1/NPY2R/PRKG1/FLNA/GRM3",33
"GO:0015297","antiporter activity","34/2663","150/21059",0.000459469791080351,0.00450830188171148,0.00355505191479174,"SLC38A5/SLC18A1/SLC9A7/SLC8B1/SLC17A6/SLC7A8/SLC8A3/SLC7A5/SLC17A7/SLC1A5/SLC30A3/SLC44A2/SLC35D2/SLC26A10P/SLC9A5/SLC24A4/SLC4A10/SLC26A1/SLC26A7/SLC22A8/SLC26A2/SLC24A2/SLC30A8/SLC18A2/SLC9A4/SLC47A2/SLC9A9/SLC35D3/SLC24A3/SLC18A3/SLC24A5/SLC4A5/SLC30A10/SLC22A6",34
"GO:0019842","vitamin binding","35/2663","156/21059",0.000467918527850108,0.00455229211840614,0.00358974071321225,"TKTL1/OPN3/PYGM/P4HA2/SLC46A1/PLOD1/P3H2/CALB1/PLOD3/CUBN/FOLR1/ACCS/VDR/RBP1/LRAT/GAD1/EGLN3/GAD2/TTPA/STRA6/RBP4/RBP5/HDC/THNSL2/GADL1/P4HA3/PLOD2/RBP7/ETNPPL/IRX5/OGFOD3/CYP27C1/OGDHL/TAT/ABCA4",35
"GO:0008146","sulfotransferase activity","17/2663","57/21059",0.000481766193868687,0.0046476268114391,0.00366491752965122,"HS3ST1/SULT1E1/HS3ST2/CHST3/CHST8/HS6ST1/CHST7/HS3ST3A1/CHST9/NDST3/TPST1/SULT1B1/HS3ST4/CHST6/HS6ST3/GAL3ST4/HS3ST5",17
"GO:0099106","ion channel regulator activity","32/2663","139/21059",0.000499123084135784,0.00473086025819809,0.00373055182656369,"CFTR/MCUB/ATP2B4/SRI/STX7/NOS1/FXYD5/CAV1/GPLD1/KCNS1/CRISP1/WNK4/DPP6/LRRC52/GRM2/KCNV1/GEM/PACSIN3/PRKCB/STIM1/ADRB2/KCNAB1/KCNAB3/KCNS3/ANKRD36C/CHRNA7/SCN4B/KCNE1/NPY2R/PRKG1/FLNA/GRM3",32
"GO:0001965","G-protein alpha-subunit binding","11/2663","29/21059",0.000502756926393874,0.00473086025819809,0.00373055182656369,"RGS1/OPRM1/RGS22/RGS10/DRD2/GRIA1/ADGRV1/F2RL1/F2R/RGS7/DRD1",11
"GO:0005251","delayed rectifier potassium channel activity","11/2663","29/21059",0.000502756926393874,0.00473086025819809,0.00373055182656369,"KCNG1/KCNQ1/KCNA1/KCNS1/KCNA5/KCNC2/KCNS3/KCNA3/KCNA2/KCNG2/KCNE1",11
"GO:0005432","calcium:sodium antiporter activity","6/2663","10/21059",0.000541496075465881,0.00505396337101489,0.0039853369696248,"SLC8B1/SLC8A3/SLC24A4/SLC24A2/SLC24A3/SLC24A5",6
"GO:0030021","extracellular matrix structural constituent conferring compression resistance","10/2663","25/21059",0.000551011261544019,0.00509233220831389,0.00401559297556386,"DCN/OGN/ASPN/FMOD/HSPG2/HAPLN1/ACAN/PODN/BGN/PRELP",10
"GO:0015108","chloride transmembrane transporter activity","31/2663","134/21059",0.000554478681218847,0.00509233220831389,0.00401559297556386,"CFTR/GABRA1/SLC18A1/SLC12A1/SLC17A6/APOL1/GLRA2/SLC17A7/GABRA4/GABRG2/BEST3/ANO1/SLC26A10P/TTYH3/CLCA2/SLC4A10/SLC26A1/GLRA3/GABRA6/SLC26A7/ANO4/GABRA2/SLC25A27/SLC26A2/CLIC6/GABRG1/SLC18A2/CLIC4/ANO6/CLIC1/SLC12A8",31
"GO:0030246","carbohydrate binding","59/2663","306/21059",0.000581898488523047,0.00530174178432109,0.00418072431186149,"SELE/MRC2/CNTN1/LY75/CHI3L2/P4HA2/PLOD1/SIGLEC1/P3H2/LGALS1/GALNT16/PLOD3/ENG/GALK1/VTN/GALNT18/CLEC2B/STBD1/GALNT12/EGLN3/GALNT15/LGALS3/BCAN/CHI3L1/LGALS12/SFTPD/LOXL2/SLC2A8/ENPP2/CLEC18B/GALNT13/FUOM/P4HA3/PLOD2/PLA2R1/CLEC18A/CLEC18C/ACAN/GALNT14/COLEC12/CLEC3A/EVA1C/DCDC1/CD34/GALNTL6/CRYBG2/OGFOD3/GALNT9/CNTN2/COLEC10/GALNT17/ZP3/SELL/HLA-DRB1/HLA-DRA/PPP1R3G/C4B/CLEC2L/CLEC19A",59
"GO:0015103","inorganic anion transmembrane transporter activity","37/2663","170/21059",0.000607582562623076,0.0054921636369393,0.00433088275056647,"CFTR/GABRA1/SLC18A1/SLC12A1/SLC17A6/APOL1/GLRA2/SLC17A7/ABCC3/GABRA4/GABRG2/BEST3/ANO1/ADAMTS8/SLC26A10P/TTYH3/CLCA2/SLC4A10/SLC26A1/GLRA3/GABRA6/SLC26A7/SLC22A8/ANO4/GABRA2/SLC25A27/SLC26A2/CLIC6/GABRG1/SLC13A4/SLC18A2/CLIC4/ANO6/SLC4A5/SLC22A6/CLIC1/SLC12A8",37
"GO:0015464","acetylcholine receptor activity","10/2663","26/21059",0.000794619264957099,0.00712674153258398,0.00561984019624264,"CHRNA3/CHRNA4/CHRNB4/CHRNA2/CHRNA6/CHRFAM7A/CHRM1/CHRNA7/CHRM2/CHRM5",10
"GO:0008227","G protein-coupled amine receptor activity","13/2663","40/21059",0.000893623969204144,0.0079525605941578,0.00627104539792382,"ADRB1/HTR1B/HTR2C/HTR5A/HTR4/CHRM1/HTR1E/ADRB2/HTR1F/HTR1D/CHRM2/CHRM5/HRH1",13
"GO:0005080","protein kinase C binding","16/2663","55/21059",0.00094444833925928,0.00834020533438195,0.00657672527743304,"HDAC7/DSP/HSPB1/TRPV4/SDC4/ITGAV/PDLIM5/DACT2/PRKCB/CAVIN2/ADAM9/CAVIN3/PRKD1/NELL2/FLNA/AVPR1B",16
"GO:0033293","monocarboxylic acid binding","21/2663","82/21059",0.00105913572333791,0.00911330054732485,0.00718635473198182,"CYP26B1/NR1H4/CYP26A1/PTGDS/VDR/RBP1/LRAT/FABP3/APOC1/RARA/PPARG/ALOX5AP/RBP5/RBP7/FABP5/STX3/FABP6/FABP4/FFAR4/CYP27C1/CYP26C1",21
"GO:0005114","type II transforming growth factor beta receptor binding","6/2663","11/21059",0.00106374762486196,0.00911330054732485,0.00718635473198182,"TGFBR3/TGFB2/AMH/TGFB1/ENG/TGFB3",6
"GO:0008046","axon guidance receptor activity","6/2663","11/21059",0.00106374762486196,0.00911330054732485,0.00718635473198182,"PTK7/MYOT/EPHB2/EPHA7/HMCN2/ROBO2",6
"GO:0052739","phosphatidylserine 1-acylhydrolase activity","6/2663","11/21059",0.00106374762486196,0.00911330054732485,0.00718635473198182,"LIPG/PLAAT4/PLA1A/PLAAT5/LPL/PLAAT3",6
"GO:0005109","frizzled binding","13/2663","41/21059",0.00115881130761923,0.00985418800849538,0.00777058654621862,"WNT8B/SFRP1/WNT3/NDP/WNT1/WNT2B/WNT9A/WNT3A/WNT7A/FZD7/WNT9B/CTHRC1/WNT10B",13
"GO:0001540","amyloid-beta binding","25/2663","105/21059",0.00117917715627418,0.00995364246619672,0.00784901203092718,"CALCR/MARCO/CD74/ITM2A/TGFB2/CST3/CRYAB/CLU/IAPP/APOE/EPHB2/ITM2C/TLR4/CACNA1A/HSPG2/GRIA4/GRIA1/FZD5/ITGA2/ADRB2/CHRNA7/GRIN1/LDLRAD3/GSAP/COL25A1",25
"GO:0004175","endopeptidase activity","79/2663","447/21059",0.00122336898025321,0.0102512962724867,0.00808372895134659,"CASP10/TLL1/ADAM28/F7/CASP8/ADAMTS2/MMP2/CAPN3/TLL2/PCSK5/MMP11/CTSZ/MMP15/SFRP1/PLAT/ADGRG6/PAPPA2/ECE1/F3/ADGB/PLAU/MMP19/PCSK2/F10/MASP1/KLK10/NAPSA/ADAMTS8/ADAM19/CTSV/MMP7/TMPRSS13/CLCA2/ADAMTS14/CASP6/C1RL/ADAMTS17/PCSK6/ADAMTS18/ADAMTS10/MMEL1/PIGK/CORIN/ADAMTS16/HABP2/ADAM12/ADAM33/PRSS23/PRSS53/ADAMTS12/TMPRSS15/ADAMTS5/ADAMTS3/MMP14/CAPN2/ADAMTS9/SHH/CASP7/HTRA1/ADAMTS15/MMP10/TMPRSS5/BMP1/ADAM9/AZU1/ADAMTS20/CTSF/PCSK1/TMPRSS7/IMMP2L/TRABD2A/CASP4/ADAM32/CFI/CPNE1/CAPN14/CFB/PRSS51/TRABD2B",79
"GO:0015370","solute:sodium symporter activity","21/2663","83/21059",0.00125169323082907,0.0104126364419693,0.0082109548322883,"SLC18A1/SLC6A15/SLC12A1/SLC17A6/SLC17A7/SLC5A7/SLC10A2/SLC10A3/SLC38A4/SLC4A10/SLC10A4/SLC34A2/SLC13A3/SLC6A20/SLC13A4/SLC18A2/SLC6A5/SLC4A5/SLC6A9/SLC10A5/SLC5A8",21
"GO:0004620","phospholipase activity","27/2663","117/21059",0.0012687658854957,0.0104787283204969,0.00826307202973348,"PLA2G3/LIPG/PLA2G4C/GPLD1/PLCL1/PLA2G4A/PRDX6/PLBD1/PGAP6/SMPDL3B/PLAAT4/ENPP2/PLCE1/PLA1A/PLA2G7/PLCB3/PLCL2/PLCD3/PLB1/PLAAT5/CHRM1/LPL/PLAAT3/PLD6/CHRM5/PLCD1/PLA2G2A",27
"GO:0004089","carbonate dehydratase activity","7/2663","15/21059",0.00130529434727337,0.0107034136476416,0.00844024916282028,"CA2/CA14/CA10/CA3/CA4/CA8/CA13",7
"GO:0005520","insulin-like growth factor binding","8/2663","19/21059",0.00133898940150255,0.0109018427867016,0.00859672180136017,"LRP2/ITGA6/CCN2/ITGB4/IGFBPL1/ITGAV/IGFBP3/IGFBP7",8
"GO:0070851","growth factor receptor binding","31/2663","141/21059",0.00135697916181781,0.0109705075899074,0.00865086789594751,"FGF20/TRIP6/IL11/PDGFB/FGF9/GATA3/IL1A/EFEMP1/IL1R1/PGF/EREG/VAV3/IL6ST/IL6/FGF5/FGF7/PDGFC/TSLP/SLA/FGF18/SHC1/IL6R/ITGA5/GREM1/GDNF/IL12A/BTC/EPGN/PLSCR1/IL1RAP/PDGFA",31
"GO:0140303","intramembrane lipid transporter activity","14/2663","47/21059",0.00150135810142833,0.0120528608422358,0.00950436486734164,"ABCB4/ABCA7/ABCB1/ATP8B4/PLSCR4/ATP10B/ATP8A1/ANO4/ABCG1/ANO6/PLSCR1/ABCA4/ATP10A/PLSCR5",14
"GO:0042974","nuclear retinoic acid receptor binding","10/2663","28/21059",0.00154697013641687,0.0123327896986567,0.00972510465876103,"NR1H4/RARB/VDR/ACTN4/PPARG/TACC1/NR4A2/RARG/NCOR2/ARID5A",10
"GO:0008509","monoatomic anion transmembrane transporter activity","33/2663","155/21059",0.00171279611835294,0.013560620302546,0.0106933187788278,"CFTR/GABRA1/SLC18A1/SLC12A1/SLC17A6/APOL1/GLRA2/SLC17A7/GABRA4/GABRG2/BEST3/ANO1/SLC26A10P/TTYH3/CLCA2/SLC4A10/SLC26A1/GLRA3/GABRA6/SLC26A7/ANO4/GABRA2/SLC25A27/SLC26A2/CLIC6/GABRG1/SLC18A2/CLIC4/ANO6/GPR89B/SLC4A5/CLIC1/SLC12A8",33
"GO:0019956","chemokine binding","11/2663","33/21059",0.00173954250915498,0.013678046578835,0.0107859160625327,"PLP2/ITGA4/CCR7/ZFP36/ITGAV/ITGB1/PDPN/CX3CR1/A2M/CCR10/ACKR1",11
"GO:0022853","active monoatomic ion transmembrane transporter activity","50/2663","262/21059",0.00182870062139921,0.0142320306767452,0.0112227639666247,"ABCC8/SLC38A5/SLC18A1/ATP2B4/SLC9A7/SLC6A15/SLC12A1/ATP12A/SLC46A1/SLC15A1/SLC8B1/SLC17A6/SLC8A3/SLC17A7/SLC15A3/SLC5A7/ATP8A1/SLC10A2/SLC10A3/SLC9A5/SLC38A4/SLC24A4/SLC16A3/ATP6V1C2/SLC4A10/SLC10A4/SLC26A7/SLC39A12/SLC24A2/ATP2B2/SLC34A2/SLC13A3/SLC6A20/SLC13A4/SLC30A8/SLC18A2/SLC6A5/SLC9A4/SLC47A2/SLC9A9/SLC24A3/KCNJ11/SLC18A3/SLC24A5/SLC4A5/SLC6A9/SLC30A10/SLC12A8/SLC10A5/SLC5A8",50
"GO:0030165","PDZ domain binding","22/2663","91/21059",0.00183479141128771,0.0142320306767452,0.0112227639666247,"CFTR/ADRB1/ATP2B4/TGFBR3/LNX1/LLGL2/ARHGEF16/EXOC4/ARHGAP29/NKD1/GRID2/GRIA1/FZD7/ATP2B2/F11R/GPR37/GNG12/GNG5/SSTR2/CADM1/SHISA6/SHISA9",22
"GO:1902936","phosphatidylinositol bisphosphate binding","27/2663","120/21059",0.00188257895096183,0.014447644069568,0.0113927873645961,"SCIN/SYT7/CAPG/KCNQ1/GSDMB/ACTN2/PLEKHA4/SYT10/SNX3/KCNJ2/MYO1B/VILL/MYO1G/SYTL2/TTPA/GSDMC/JPH2/FZD7/ALOX15/FRMPD4/SYT9/GRAMD2A/ANXA2/ADAP2/PLCD1/SVIL/PIRT",27
"GO:0004859","phospholipase inhibitor activity","6/2663","12/21059",0.00190034342726897,0.014447644069568,0.0113927873645961,"SNCB/APOC1/ANXA1/ANXA5/ANXA2/ANXA4",6
"GO:0017166","vinculin binding","6/2663","12/21059",0.00190034342726897,0.014447644069568,0.0113927873645961,"CTNNA1/ACTN1/PXN/TLN1/SYNM/NRAP",6
"GO:0015125","bile acid transmembrane transporter activity","8/2663","20/21059",0.00198615106247117,0.0149026236582804,0.0117515645939127,"SLCO1A2/ABCC3/SLCO1B3/SLC10A2/SLC10A3/SLCO1C1/SLC10A4/SLC10A5",8
"GO:0031418","L-ascorbic acid binding","8/2663","20/21059",0.00198615106247117,0.0149026236582804,0.0117515645939127,"P4HA2/PLOD1/P3H2/PLOD3/EGLN3/P4HA3/PLOD2/OGFOD3",8
"GO:0016782","transferase activity, transferring sulphur-containing groups","19/2663","75/21059",0.00205581168081646,0.0153251416206318,0.0120847439883948,"HS3ST1/SULT1E1/HS3ST2/CHST3/CHST8/HS6ST1/CHST7/HS3ST3A1/CHST9/NDST3/TPST1/SULT1B1/SUGCT/HS3ST4/CHST6/HS6ST3/GAL3ST4/TSTD1/HS3ST5",19
"GO:0001968","fibronectin binding","11/2663","34/21059",0.00228139953633228,0.0168970752755449,0.013324302894708,"ITGA3/FSTL3/FBLN1/MMP2/ITGA4/SDC4/ITGAV/IGFBP3/ITGB1/LRRC15/SSC5D",11
"GO:0008028","monocarboxylic acid transmembrane transporter activity","17/2663","65/21059",0.00240137355953449,0.0176716464509333,0.0139350962294174,"SLCO1A2/ABCC3/SLCO1B3/SLC16A10/SLC27A6/SLC16A7/ABCG2/SLC10A2/SLC10A3/SLCO1C1/SLC27A2/SLC16A3/SLC10A4/SLC16A12/SLC16A4/SLC10A5/SLC5A8",17
"GO:0015271","outward rectifier potassium channel activity","10/2663","30/21059",0.00279292423055916,0.0204221466030695,0.0161040217115714,"KCNQ1/KCNK2/KCND1/KCNA5/KCNK1/KCNK5/KCNK9/KCNA3/KCNA2/KCND2",10
"GO:0005254","chloride channel activity","22/2663","94/21059",0.00283768673774109,0.0206181289552327,0.0162585649197691,"CFTR/GABRA1/SLC17A6/APOL1/GLRA2/SLC17A7/GABRA4/GABRG2/BEST3/ANO1/TTYH3/CLCA2/GLRA3/GABRA6/SLC26A7/ANO4/GABRA2/CLIC6/GABRG1/CLIC4/ANO6/CLIC1",22
"GO:0016638","oxidoreductase activity, acting on the CH-NH2 group of donors","8/2663","21/21059",0.00285614122544667,0.0206216989107722,0.0162613800323345,"MAOB/LOX/LOXL1/LOXL2/LOXL4/RNLS/MAOA/DDO",8
"GO:0015294","solute:monoatomic cation symporter activity","27/2663","124/21059",0.00308395606491121,0.0221273847657379,0.0174486987883134,"SLC18A1/SLC6A15/SLC12A1/SLC46A1/SLC15A1/SLC17A6/SLC17A7/SLC15A3/SLC5A7/SLC10A2/SLC10A3/SLC38A4/SLC16A3/SLC4A10/SLC10A4/SLC39A12/SLC34A2/SLC13A3/SLC6A20/SLC13A4/SLC18A2/SLC6A5/SLC4A5/SLC6A9/SLC12A8/SLC10A5/SLC5A8",27
"GO:0008525","phosphatidylcholine transporter activity","7/2663","17/21059",0.0031357752993463,0.0222096231569634,0.0175135484274606,"ABCB4/ABCA7/ABCB1/ATP10B/MTTP/ABCG1/ATP10A",7
"GO:0005024","transforming growth factor beta receptor activity","6/2663","13/21059",0.00315345694650265,0.0222096231569634,0.0175135484274606,"LTBP1/TGFBR3/LTBP4/ENG/BMPR1B/TGFBR2",6
"GO:0022851","GABA-gated chloride ion channel activity","6/2663","13/21059",0.00315345694650265,0.0222096231569634,0.0175135484274606,"GABRA1/GABRA4/GABRG2/GABRA6/GABRA2/GABRG1",6
"GO:0005160","transforming growth factor beta receptor binding","9/2663","26/21059",0.00337486202108643,0.023624034147605,0.0186288917723641,"TGFBR3/TGFB2/AMH/TGFB1/ENG/TGFB3/LEFTY2/TGFBR2/INHBC",9
"GO:0004857","enzyme inhibitor activity","75/2663","438/21059",0.00371990433470579,0.02588151621965,0.0204090445157702,"ANOS1/TIMP2/ATP2B4/SNCB/LXN/CABIN1/TIMP3/PAPLN/CST3/TIMP1/WFDC1/TFPI2/HSPB1/SERPINE1/SPOCK2/SLCO1B3/COL7A1/RTKN/WFDC3/SERPINB6/APOC1/LGALS3/SERPINF1/SPINK5/ANXA1/PPP1R1A/PARP9/PIF1/IQGAP1/SLIT2/CDKN2B/CDKN2A/CRB2/NOTCH1/SERPING1/SERPINH1/PPP1R1C/SPOCK1/CAST/GBP5/DEPTOR/CD109/GBP2/SERPINI1/DTX3L/ANXA5/ADGRV1/SERPINB7/SERPINB8/SERPINB12/SCG5/SPINT2/RHOH/COL4A3/SLN/TRIB1/WFIKKN2/A2M/MYOZ1/ANXA2/PROS1/SOCS3/HEXIM1/SERPINA3/GRM7/ANXA4/SERPINB2/SERPINB13/PARVA/PLN/COL28A1/HMSD/C4B/ELFN1/C4A",75
"GO:0004623","phospholipase A2 activity","11/2663","36/21059",0.00377286916453691,0.0260918903667974,0.0205749364711588,"PLA2G3/PLA2G4C/PLA2G4A/PRDX6/PGAP6/PLAAT4/PLA2G7/PLB1/PLAAT5/PLAAT3/PLA2G2A",11
"GO:0016918","retinal binding","8/2663","22/21059",0.00399643705912707,0.0274725134363945,0.0216636361225924,"OPN3/RBP1/STRA6/RBP4/RBP5/RBP7/CYP27C1/ABCA4",8
"GO:0005496","steroid binding","24/2663","109/21059",0.00437447945449591,0.0298922762723887,0.0235717564590632,"PROM1/NR1H4/OSBPL3/SIDT1/PGR/CETP/TSPO/CALB1/CAV1/SULT1E1/VDR/NR3C1/NR3C2/ABCG1/PAQR6/GPER1/AR/STARD5/IRX5/MINAR2/PAQR9/APOD/ANXA6/CYP21A2",24
"GO:0016702","oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen","9/2663","27/21059",0.00450219244506067,0.030403040746645,0.0239745232368556,"PTGS2/PIR/PTGS1/IDO1/ALOX5AP/BCO1/HPD/ALOX15/ALOXE3",9
"GO:0022848","acetylcholine-gated monoatomic cation-selective channel activity","9/2663","27/21059",0.00450219244506067,0.030403040746645,0.0239745232368556,"CHRNA3/CHRNA4/CHRNB4/CHRNA2/CHRNA6/HTR3B/CHRFAM7A/CHRNA9/CHRNA7",9
